label,conductor,rank,torsion,cm,p,a_p,point_count,N_M
39.a1,39,0,trivial,0,37,-2,40,0
39.a1,39,0,trivial,0,41,6,36,0
39.a1,39,0,trivial,0,43,-12,56,0
39.a1,39,0,trivial,0,47,0,48,0
40.a1,40,0,Z/2Z x Z/2Z,0,3,0,4,0
40.a1,40,0,Z/2Z x Z/2Z,0,7,-4,12,0
40.a1,40,0,Z/2Z x Z/2Z,0,11,4,8,0
40.a1,40,0,Z/2Z x Z/2Z,0,13,-2,16,0
40.a1,40,0,Z/2Z x Z/2Z,0,17,2,16,0
40.a1,40,0,Z/2Z x Z/2Z,0,19,4,16,0
40.a1,40,0,Z/2Z x Z/2Z,0,23,4,20,0
40.a1,40,0,Z/2Z x Z/2Z,0,29,-2,32,0
40.a1,40,0,Z/2Z x Z/2Z,0,31,-8,40,0
40.a1,40,0,Z/2Z x Z/2Z,0,37,6,32,0
40.a1,40,0,Z/2Z x Z/2Z,0,41,-6,48,0
40.a1,40,0,Z/2Z x Z/2Z,0,43,-8,52,0
40.a1,40,0,Z/2Z x Z/2Z,0,47,4,44,0
42.a1,42,0,Z/2Z,0,5,3,3,0
42.a1,42,0,Z/2Z,0,11,1,11,1
42.a1,42,0,Z/2Z,0,13,6,8,0
42.a1,42,0,Z/2Z,0,17,-1,19,0
42.a1,42,0,Z/2Z,0,19,7,13,0
42.a1,42,0,Z/2Z,0,23,7,17,0
42.a1,42,0,Z/2Z,0,29,0,30,0
42.a1,42,0,Z/2Z,0,31,1,31,1
42.a1,42,0,Z/2Z,0,37,-4,42,0
42.a1,42,0,Z/2Z,0,41,2,40,0
42.a1,42,0,Z/2Z,0,43,-11,55,0
42.a1,42,0,Z/2Z,0,47,-13,61,0
43.a1,43,1,trivial,0,2,-2,5,0
43.a1,43,1,trivial,0,3,-2,6,1
43.a1,43,1,trivial,0,5,-4,10,1
43.a1,43,1,trivial,0,7,0,8,0
43.a1,43,1,trivial,0,11,3,9,0
43.a1,43,1,trivial,0,13,-5,19,0
43.a1,43,1,trivial,0,17,-3,21,0
43.a1,43,1,trivial,0,19,-2,22,0
43.a1,43,1,trivial,0,23,-1,25,0
43.a1,43,1,trivial,0,29,-6,36,0
43.a1,43,1,trivial,0,31,-1,33,0
43.a1,43,1,trivial,0,37,0,38,0
43.a1,43,1,trivial,0,41,5,37,0
43.a1,43,1,trivial,0,47,4,44,0
44.a1,44,0,Z/2Z x Z/2Z,0,3,-1,5,0
44.a1,44,0,Z/2Z x Z/2Z,0,5,3,3,0
44.a1,44,0,Z/2Z x Z/2Z,0,7,4,4,0
44.a1,44,0,Z/2Z x Z/2Z,0,13,5,9,0
44.a1,44,0,Z/2Z x Z/2Z,0,17,-6,24,0
44.a1,44,0,Z/2Z x Z/2Z,0,19,4,16,0
44.a1,44,0,Z/2Z x Z/2Z,0,23,6,18,0
44.a1,44,0,Z/2Z x Z/2Z,0,29,-1,31,0
44.a1,44,0,Z/2Z x Z/2Z,0,31,-5,37,0
44.a1,44,0,Z/2Z x Z/2Z,0,37,8,30,0
44.a1,44,0,Z/2Z x Z/2Z,0,41,0,42,0
44.a1,44,0,Z/2Z x Z/2Z,0,43,1,43,1
44.a1,44,0,Z/2Z x Z/2Z,0,47,3,45,0
46.a1,46,0,trivial,0,3,2,2,0
46.a1,46,0,trivial,0,5,1,5,1
46.a1,46,0,trivial,0,7,-1,9,0
46.a1,46,0,trivial,0,11,0,12,0
46.a1,46,0,trivial,0,13,2,12,0
46.a1,46,0,trivial,0,17,0,18,0
46.a1,46,0,trivial,0,19,-3,23,0
46.a1,46,0,trivial,0,29,-6,36,0
46.a1,46,0,trivial,0,31,-4,36,0
46.a1,46,0,trivial,0,37,-5,43,0
46.a1,46,0,trivial,0,41,10,32,0
46.a1,46,0,trivial,0,43,-4,48,0
46.a1,46,0,trivial,0,47,13,35,0
48.a1,48,0,Z/2Z x Z/2Z,-4,5,3,3,0
48.a1,48,0,Z/2Z x Z/2Z,-4,7,-4,12,0
48.a1,48,0,Z/2Z x Z/2Z,-4,11,3,9,0
48.a1,48,0,Z/2Z x Z/2Z,-4,13,5,9,0
48.a1,48,0,Z/2Z x Z/2Z,-4,17,-6,24,0
48.a1,48,0,Z/2Z x Z/2Z,-4,19,-4,24,0
48.a1,48,0,Z/2Z x Z/2Z,-4,23,-6,30,0
48.a1,48,0,Z/2Z x Z/2Z,-4,29,-1,31,0
48.a1,48,0,Z/2Z x Z/2Z,-4,31,5,27,0
48.a1,48,0,Z/2Z x Z/2Z,-4,37,8,30,0
48.a1,48,0,Z/2Z x Z/2Z,-4,41,0,42,0
48.a1,48,0,Z/2Z x Z/2Z,-4,43,-1,45,0
48.a1,48,0,Z/2Z x Z/2Z,-4,47,-3,51,0
50.a1,50,0,Z/5Z,0,3,-1,5,0
50.a1,50,0,Z/5Z,0,7,-2,10,0
50.a1,50,0,Z/5Z,0,11,-3,15,0
50.a1,50,0,Z/5Z,0,13,4,10,0
50.a1,50,0,Z/5Z,0,17,3,15,0
50.a1,50,0,Z/5Z,0,19,5,15,0
50.a1,50,0,Z/5Z,0,23,-6,30,0
50.a1,50,0,Z/5Z,0,29,0,30,0
50.a1,50,0,Z/5Z,0,31,2,30,0
50.a1,50,0,Z/5Z,0,37,-2,40,0
50.a1,50,0,Z/5Z,0,41,-3,45,0
50.a1,50,0,Z/5Z,0,43,4,40,0
50.a1,50,0,Z/5Z,0,47,-12,60,0
50.b1,50,0,trivial,0,3,-1,5,0
50.b1,50,0,trivial,0,7,0,8,0
50.b1,50,0,trivial,0,11,4,8,0
50.b1,50,0,trivial,0,13,-6,20,0
50.b1,50,0,trivial,0,17,6,12,0
50.b1,50,0,trivial,0,19,2,18,0
50.b1,50,0,trivial,0,23,2,22,0
50.b1,50,0,trivial,0,29,6,24,0
50.b1,50,0,trivial,0,31,-8,40,0
50.b1,50,0,trivial,0,37,-2,40,0
50.b1,50,0,trivial,0,41,10,32,0
50.b1,50,0,trivial,0,43,10,34,0
50.b1,50,0,trivial,0,47,6,42,0
52.a1,52,0,Z/2Z x Z/2Z,0,3,-1,5,0
52.a1,52,0,Z/2Z x Z/2Z,0,5,3,3,0
52.a1,52,0,Z/2Z x Z/2Z,0,7,-2,10,0
52.a1,52,0,Z/2Z x Z/2Z,0,11,-3,15,0
52.a1,52,0,Z/2Z x Z/2Z,0,17,-1,19,0
52.a1,52,0,Z/2Z x Z/2Z,0,19,5,15,0
52.a1,52,0,Z/2Z x Z/2Z,0,23,3,21,0
52.a1,52,0,Z/2Z x Z/2Z,0,29,2,28,0
52.a1,52,0,Z/2Z x Z/2Z,0,31,-10,42,0
52.a1,52,0,Z/2Z x Z/2Z,0,37,12,26,0
52.a1,52,0,Z/2Z x Z/2Z,0,41,-5,47,0
52.a1,52,0,Z/2Z x Z/2Z,0,43,-9,53,0
52.a1,52,0,Z/2Z x Z/2Z,0,47,-8,56,0
53.a1,53,1,trivial,0,2,-1,4,2
53.a1,53,1,trivial,0,3,-3,7,0
53.a1,53,1,trivial,0,5,0,6,0
53.a1,53,1,trivial,0,7,-4,12,0
53.a1,53,1,trivial,0,11,0,12,0
53.a1,53,1,trivial,0,13,-3,17,0
53.a1,53,1,trivial,0,17,-3,21,0
53.a1,53,1,trivial,0,19,-5,25,0
53.a1,53,1,trivial,0,23,7,17,0
53.a1,53,1,trivial,0,29,-7,37,0
53.a1,53,1,trivial,0,31,4,28,0
53.a1,53,1,trivial,0,37,5,33,0
53.a1,53,1,trivial,0,41,6,36,0
53.a1,53,1,trivial,0,43,-2,46,0
53.a1,53,1,trivial,0,47,-2,50,0
56.a1,56,0,Z/2Z x Z/2Z,0,3,-2,6,1
56.a1,56,0,Z/2Z x Z/2Z,0,5,-1,7,0
56.a1,56,0,Z/2Z x Z/2Z,0,11,0,12,0
56.a1,56,0,Z/2Z x Z/2Z,0,13,2,12,0
56.a1,56,0,Z/2Z x Z/2Z,0,17,-6,24,0
56.a1,56,0,Z/2Z x Z/2Z,0,19,-4,24,0
56.a1,56,0,Z/2Z x Z/2Z,0,23,6,18,0
56.a1,56,0,Z/2Z x Z/2Z,0,29,6,24,0
56.a1,56,0,Z/2Z x Z/2Z,0,31,-4,36,0
56.a1,56,0,Z/2Z x Z/2Z,0,37,2,36,0
56.a1,56,0,Z/2Z x Z/2Z,0,41,6,36,0
56.a1,56,0,Z/2Z x Z/2Z,0,43,-10,54,0
56.a1,56,0,Z/2Z x Z/2Z,0,47,-6,54,0
57.a1,57,1,trivial,0,2,0,3,0
57.a1,57,1,trivial,0,5,-2,8,0
57.a1,57,1,trivial,0,7,-1,9,0
57.a1,57,1,trivial,0,11,0,12,0
57.a1,57,1,trivial,0,13,-3,17,0
57.a1,57,1,trivial,0,17,4,14,0
57.a1,57,1,trivial,0,23,-2,26,0
57.a1,57,1,trivial,0,29,0,30,0
57.a1,57,1,trivial,0,31,-2,34,0
57.a1,57,1,trivial,0,37,-8,46,0
57.a1,57,1,trivial,0,41,-3,45,0
57.a1,57,1,trivial,0,43,3,41,0
57.a1,57,1,trivial,0,47,10,38,0
57.b1,57,0,Z/2Z,0,2,-1,4,2
57.b1,57,0,Z/2Z,0,5,-3,9,0
57.b1,57,0,Z/2Z,0,7,-2,10,0
57.b1,57,0,Z/2Z,0,11,-4,16,0
57.b1,57,0,Z/2Z,0,13,-6,20,0
57.b1,57,0,Z/2Z,0,17,-2,20,0
57.b1,57,0,Z/2Z,0,23,-3,27,0
57.b1,57,0,Z/2Z,0,29,0,30,0
57.b1,57,0,Z/2Z,0,31,-4,36,0
57.b1,57,0,Z/2Z,0,37,-7,45,0
57.b1,57,0,Z/2Z,0,41,-3,45,0
57.b1,57,0,Z/2Z,0,43,2,42,0
57.b1,57,0,Z/2Z,0,47,10,38,0
58.a1,58,1,trivial,0,3,-1,5,0
58.a1,58,1,trivial,0,5,3,3,0
58.a1,58,1,trivial,0,7,1,7,1
58.a1,58,1,trivial,0,11,-1,13,0
58.a1,58,1,trivial,0,13,3,11,0
58.a1,58,1,trivial,0,17,1,17,1
58.a1,58,1,trivial,0,19,-6,26,0
58.a1,58,1,trivial,0,23,-2,26,0
58.a1,58,1,trivial,0,31,0,32,0
58.a1,58,1,trivial,0,37,3,35,0
58.a1,58,1,trivial,0,41,0,42,0
58.a1,58,1,trivial,0,43,11,33,0
58.a1,58,1,trivial,0,47,0,48,0
58.b1,58,0,Z/5Z,0,3,3,1,0
58.b1,58,0,Z/5Z,0,5,-1,7,0
58.b1,58,0,Z/5Z,0,7,-2,10,0
58.b1,58,0,Z/5Z,0,11,-1,13,0
58.b1,58,0,Z/5Z,0,13,5,9,0
58.b1,58,0,Z/5Z,0,17,0,18,0
58.b1,58,0,Z/5Z,0,19,4,16,0
58.b1,58,0,Z/5Z,0,23,-9,33,0
58.b1,58,0,Z/5Z,0,31,10,22,0
58.b1,58,0,Z/5Z,0,37,7,31,0
58.b1,58,0,Z/5Z,0,41,6,36,0
58.b1,58,0,Z/5Z,0,43,8,36,0
58.b1,58,0,Z/5Z,0,47,1,47,1
61.a1,61,1,trivial,0,2,-1,4,2
61.a1,61,1,trivial,0,3,-2,6,1
61.a1,61,1,trivial,0,5,-3,9,0
61.a1,61,1,trivial,0,7,1,7,1
61.a1,61,1,trivial,0,11,-5,17,0
61.a1,61,1,trivial,0,13,1,13,1
61.a1,61,1,trivial,0,17,4,14,0
61.a1,61,1,trivial,0,19,-4,24,0
61.a1,61,1,trivial,0,23,-9,33,0
61.a1,61,1,trivial,0,29,-6,36,0
61.a1,61,1,trivial,0,31,0,32,0
61.a1,61,1,trivial,0,37,8,30,0
61.a1,61,1,trivial,0,41,5,37,0
61.a1,61,1,trivial,0,43,-8,52,0
61.a1,61,1,trivial,0,47,4,44,0
64.a1,64,0,Z/4Z,-4,3,0,4,0
64.a1,64,0,Z/4Z,-4,5,-2,8,0
64.a1,64,0,Z/4Z,-4,7,0,8,0
64.a1,64,0,Z/4Z,-4,11,0,12,0
64.a1,64,0,Z/4Z,-4,13,6,8,0
64.a1,64,0,Z/4Z,-4,17,2,16,0
64.a1,64,0,Z/4Z,-4,19,0,20,0
64.a1,64,0,Z/4Z,-4,23,0,24,0
64.a1,64,0,Z/4Z,-4,29,-10,40,0
64.a1,64,0,Z/4Z,-4,31,0,32,0
64.a1,64,0,Z/4Z,-4,37,-2,40,0
64.a1,64,0,Z/4Z,-4,41,10,32,0
64.a1,64,0,Z/4Z,-4,43,0,44,0
64.a1,64,0,Z/4Z,-4,47,0,48,0
65.a1,65,1,Z/2Z,0,2,1,2,1
65.a1,65,1,Z/2Z,0,3,1,3,1
65.a1,65,1,Z/2Z,0,7,-1,9,0
65.a1,65,1,Z/2Z,0,11,-4,16,0
65.a1,65,1,Z/2Z,0,17,0,18,0
65.a1,65,1,Z/2Z,0,19,-5,25,0
65.a1,65,1,Z/2Z,0,23,-3,27,0
65.a1,65,1,Z/2Z,0,29,-4,34,0
65.a1,65,1,Z/2Z,0,31,10,22,0
65.a1,65,1,Z/2Z,0,37,-2,40,0
65.a1,65,1,Z/2Z,0,41,7,35,0
65.a1,65,1,Z/2Z,0,43,4,40,0
65.a1,65,1,Z/2Z,0,47,-10,58,0
66.a1,66,0,Z/2Z x Z/2Z,0,5,1,5,1
66.a1,66,0,Z/2Z x Z/2Z,0,7,2,6,0
66.a1,66,0,Z/2Z x Z/2Z,0,13,1,13,1
66.a1,66,0,Z/2Z x Z/2Z,0,17,-5,23,0
66.a1,66,0,Z/2Z x Z/2Z,0,19,-2,22,0
66.a1,66,0,Z/2Z x Z/2Z,0,23,-3,27,0
66.a1,66,0,Z/2Z x Z/2Z,0,29,6,24,0
66.a1,66,0,Z/2Z x Z/2Z,0,31,0,32,0
66.a1,66,0,Z/2Z x Z/2Z,0,37,8,30,0
66.a1,66,0,Z/2Z x Z/2Z,0,41,-2,44,0
66.a1,66,0,Z/2Z x Z/2Z,0,43,-10,54,0
66.a1,66,0,Z/2Z x Z/2Z,0,47,1,47,1
66.b1,66,0,Z/2Z x Z/2Z,0,5,-1,7,0
66.b1,66,0,Z/2Z x Z/2Z,0,7,-3,11,0
66.b1,66,0,Z/2Z x Z/2Z,0,13,-7,21,0
66.b1,66,0,Z/2Z x Z/2Z,0,17,-4,22,0
66.b1,66,0,Z/2Z x Z/2Z,0,19,-6,26,0
66.b1,66,0,Z/2Z x Z/2Z,0,23,6,18,0
66.b1,66,0,Z/2Z x Z/2Z,0,29,4,26,0
66.b1,66,0,Z/2Z x Z/2Z,0,31,8,24,0
66.b1,66,0,Z/2Z x Z/2Z,0,37,10,28,0
66.b1,66,0,Z/2Z x Z/2Z,0,41,-8,50,0
66.b1,66,0,Z/2Z x Z/2Z,0,43,-8,52,0
66.b1,66,0,Z/2Z x Z/2Z,0,47,-3,51,0
66.c1,66,0,Z/10Z,0,5,-2,8,0
66.c1,66,0,Z/10Z,0,7,-1,9,0
66.c1,66,0,Z/10Z,0,13,-2,16,0
66.c1,66,0,Z/10Z,0,17,-6,24,0
66.c1,66,0,Z/10Z,0,19,4,16,0
66.c1,66,0,Z/10Z,0,23,0,24,0
66.c1,66,0,Z/10Z,0,29,-2,32,0
66.c1,66,0,Z/10Z,0,31,0,32,0
66.c1,66,0,Z/10Z,0,37,6,32,0
66.c1,66,0,Z/10Z,0,41,2,40,0
66.c1,66,0,Z/10Z,0,43,-4,48,0
66.c1,66,0,Z/10Z,0,47,0,48,0
67.a1,67,0,trivial,0,2,-2,5,0
67.a1,67,0,trivial,0,3,1,3,1
67.a1,67,0,trivial,0,5,2,4,0
67.a1,67,0,trivial,0,7,-2,10,0
67.a1,67,0,trivial,0,11,5,7,0
67.a1,67,0,trivial,0,13,-3,17,0
67.a1,67,0,trivial,0,17,0,18,0
67.a1,67,0,trivial,0,19,-4,24,0
67.a1,67,0,trivial,0,23,-2,26,0
67.a1,67,0,trivial,0,29,-6,36,0
67.a1,67,0,trivial,0,31,0,32,0
67.a1,67,0,trivial,0,37,10,28,0
67.a1,67,0,trivial,0,41,-10,52,0
67.a1,67,0,trivial,0,43,8,36,0
67.a1,67,0,trivial,0,47,9,39,0
69.a1,69,0,trivial,0,2,1,2,1
69.a1,69,0,trivial,0,5,-2,8,0
69.a1,69,0,trivial,0,7,3,5,0
69.a1,69,0,trivial,0,11,0,12,0
69.a1,69,0,trivial,0,13,4,10,0
69.a1,69,0,trivial,0,17,8,10,0
69.a1,69,0,trivial,0,19,7,13,0
69.a1,69,0,trivial,0,29,-6,36,0
69.a1,69,0,trivial,0,31,-6,38,0
69.a1,69,0,trivial,0,37,3,35,0
69.a1,69,0,trivial,0,41,-7,49,0
69.a1,69,0,trivial,0,43,-5,49,0
69.a1,69,0,trivial,0,47,0,48,0
73.a1,73,1,trivial,0,2,-1,4,2
73.a1,73,1,trivial,0,3,0,4,0
73.a1,73,1,trivial,0,5,-1,7,0
73.a1,73,1,trivial,0,7,1,7,1
73.a1,73,1,trivial,0,11,-1,13,0
73.a1,73,1,trivial,0,13,1,13,1
73.a1,73,1,trivial,0,17,-1,19,0
73.a1,73,1,trivial,0,19,1,19,1
73.a1,73,1,trivial,0,23,-1,25,0
73.a1,73,1,trivial,0,29,-1,31,0
73.a1,73,1,trivial,0,31,1,31,1
73.a1,73,1,trivial,0,37,1,37,1
73.a1,73,1,trivial,0,41,-1,43,0
73.a1,73,1,trivial,0,43,1,43,1
73.a1,73,1,trivial,0,47,-1,49,0
75.a1,75,0,Z/2Z,0,2,2,1,0
75.a1,75,0,Z/2Z,0,7,4,4,0
75.a1,75,0,Z/2Z,0,11,0,12,0
75.a1,75,0,Z/2Z,0,13,-2,16,0
75.a1,75,0,Z/2Z,0,17,-5,23,0
75.a1,75,0,Z/2Z,0,19,-1,21,0
75.a1,75,0,Z/2Z,0,23,1,23,1
75.a1,75,0,Z/2Z,0,29,-8,38,0
75.a1,75,0,Z/2Z,0,31,4,28,0
75.a1,75,0,Z/2Z,0,37,2,36,0
75.a1,75,0,Z/2Z,0,41,9,33,0
75.a1,75,0,Z/2Z,0,43,12,32,0
75.a1,75,0,Z/2Z,0,47,-6,54,0
75.b1,75,0,Z/3Z,-3,2,0,3,0
75.b1,75,0,Z/3Z,-3,7,-1,9,0
75.b1,75,0,Z/3Z,-3,11,0,12,0
75.b1,75,0,Z/3Z,-3,13,5,9,0
75.b1,75,0,Z/3Z,-3,17,0,18,0
75.b1,75,0,Z/3Z,-3,19,-7,27,0
75.b1,75,0,Z/3Z,-3,23,0,24,0
75.b1,75,0,Z/3Z,-3,29,0,30,0
75.b1,75,0,Z/3Z,-3,31,-4,36,0
75.b1,75,0,Z/3Z,-3,37,11,27,0
75.b1,75,0,Z/3Z,-3,41,0,42,0
75.b1,75,0,Z/3Z,-3,43,8,36,0
75.b1,75,0,Z/3Z,-3,47,0,48,0
77.a1,77,1,trivial,0,2,-2,5,0
77.a1,77,1,trivial,0,3,1,3,1
77.a1,77,1,trivial,0,5,0,6,0
77.a1,77,1,trivial,0,13,-2,16,0
77.a1,77,1,trivial,0,17,4,14,0
77.a1,77,1,trivial,0,19,-4,24,0
77.a1,77,1,trivial,0,23,4,20,0
77.a1,77,1,trivial,0,29,-9,39,0
77.a1,77,1,trivial,0,31,8,24,0
77.a1,77,1,trivial,0,37,-12,50,0
77.a1,77,1,trivial,0,41,8,34,0
77.a1,77,1,trivial,0,43,-7,51,0
77.a1,77,1,trivial,0,47,-10,58,0
77.b1,77,0,Z/4Z,0,2,-2,5,0
77.b1,77,0,Z/4Z,0,3,-1,5,0
77.b1,77,0,Z/4Z,0,5,-3,9,0
77.b1,77,0,Z/4Z,0,13,2,12,0
77.b1,77,0,Z/4Z,0,17,-1,19,0
77.b1,77,0,Z/4Z,0,19,-1,21,0
77.b1,77,0,Z/4Z,0,23,-4,28,0
77.b1,77,0,Z/4Z,0,29,-2,32,0
77.b1,77,0,Z/4Z,0,31,-6,38,0
77.b1,77,0,Z/4Z,0,37,0,38,0
77.b1,77,0,Z/4Z,0,41,0,42,0
77.b1,77,0,Z/4Z,0,43,-1,45,0
77.b1,77,0,Z/4Z,0,47,-9,57,0
77.c1,77,0,Z/3Z,0,2,1,2,1
77.c1,77,0,Z/3Z,0,3,1,3,1
77.c1,77,0,Z/3Z,0,5,-2,8,0
77.c1,77,0,Z/3Z,0,13,-1,15,0
77.c1,77,0,Z/3Z,0,17,2,16,0
77.c1,77,0,Z/3Z,0,19,-4,24,0
77.c1,77,0,Z/3Z,0,23,-1,25,0
77.c1,77,0,Z/3Z,0,29,-6,36,0
77.c1,77,0,Z/3Z,0,31,4,28,0
77.c1,77,0,Z/3Z,0,37,1,37,1
77.c1,77,0,Z/3Z,0,41,-6,48,0
77.c1,77,0,Z/3Z,0,43,1,43,1
77.c1,77,0,Z/3Z,0,47,-2,50,0
79.a1,79,1,trivial,0,2,-1,4,2
79.a1,79,1,trivial,0,3,-1,5,0
79.a1,79,1,trivial,0,5,-3,9,0
79.a1,79,1,trivial,0,7,-1,9,0
79.a1,79,1,trivial,0,11,-2,14,0
79.a1,79,1,trivial,0,13,3,11,0
79.a1,79,1,trivial,0,17,-6,24,0
79.a1,79,1,trivial,0,19,4,16,0
79.a1,79,1,trivial,0,23,2,22,0
79.a1,79,1,trivial,0,29,-6,36,0
79.a1,79,1,trivial,0,31,-10,42,0
79.a1,79,1,trivial,0,37,-2,40,0
79.a1,79,1,trivial,0,41,-10,52,0
79.a1,79,1,trivial,0,43,4,40,0
79.a1,79,1,trivial,0,47,7,41,0
80.a1,80,0,Z/2Z x Z/2Z,0,3,-2,6,1
80.a1,80,0,Z/2Z x Z/2Z,0,7,2,6,0
80.a1,80,0,Z/2Z x Z/2Z,0,11,0,12,0
80.a1,80,0,Z/2Z x Z/2Z,0,13,2,12,0
80.a1,80,0,Z/2Z x Z/2Z,0,17,-6,24,0
80.a1,80,0,Z/2Z x Z/2Z,0,19,-4,24,0
80.a1,80,0,Z/2Z x Z/2Z,0,23,6,18,0
80.a1,80,0,Z/2Z x Z/2Z,0,29,6,24,0
80.a1,80,0,Z/2Z x Z/2Z,0,31,-4,36,0
80.a1,80,0,Z/2Z x Z/2Z,0,37,2,36,0
80.a1,80,0,Z/2Z x Z/2Z,0,41,6,36,0
80.a1,80,0,Z/2Z x Z/2Z,0,43,-10,54,0
80.a1,80,0,Z/2Z x Z/2Z,0,47,-6,54,0
80.b1,80,0,Z/4Z,0,3,0,4,0
80.b1,80,0,Z/4Z,0,7,4,4,0
80.b1,80,0,Z/4Z,0,11,-4,16,0
80.b1,80,0,Z/4Z,0,13,-2,16,0
80.b1,80,0,Z/4Z,0,17,2,16,0
80.b1,80,0,Z/4Z,0,19,-4,24,0
80.b1,80,0,Z/4Z,0,23,-4,28,0
80.b1,80,0,Z/4Z,0,29,-2,32,0
80.b1,80,0,Z/4Z,0,31,8,24,0
80.b1,80,0,Z/4Z,0,37,6,32,0
80.b1,80,0,Z/4Z,0,41,-6,48,0
80.b1,80,0,Z/4Z,0,43,8,36,0
80.b1,80,0,Z/4Z,0,47,-4,52,0
82.a1,82,0,trivial,0,3,-2,6,1
82.a1,82,0,trivial,0,5,-2,8,0
82.a1,82,0,trivial,0,7,-4,12,0
82.a1,82,0,trivial,0,11,-2,14,0
82.a1,82,0,trivial,0,13,4,10,0
82.a1,82,0,trivial,0,17,-2,20,0
82.a1,82,0,trivial,0,19,6,14,0
82.a1,82,0,trivial,0,23,-8,32,0
82.a1,82,0,trivial,0,29,0,30,0
82.a1,82,0,trivial,0,31,-8,40,0
82.a1,82,0,trivial,0,37,2,36,0
82.a1,82,0,trivial,0,43,-12,56,0
82.a1,82,0,trivial,0,47,4,44,0
83.a1,83,1,trivial,0,2,-1,4,2
83.a1,83,1,trivial,0,3,-1,5,0
83.a1,83,1,trivial,0,5,-4,10,1
83.a1,83,1,trivial,0,7,-2,10,0
83.a1,83,1,trivial,0,11,0,12,0
83.a1,83,1,trivial,0,13,-6,20,0
83.a1,83,1,trivial,0,17,-1,19,0
83.a1,83,1,trivial,0,19,4,16,0
83.a1,83,1,trivial,0,23,6,18,0
83.a1,83,1,trivial,0,29,-4,34,0
83.a1,83,1,trivial,0,31,-6,38,0
83.a1,83,1,trivial,0,37,-4,42,0
83.a1,83,1,trivial,0,41,-10,52,0
83.a1,83,1,trivial,0,43,-4,48,0
83.a1,83,1,trivial,0,47,4,44,0
88.a1,88,0,Z/2Z x Z/2Z,0,3,-1,5,0
88.a1,88,0,Z/2Z x Z/2Z,0,5,-2,8,0
88.a1,88,0,Z/2Z x Z/2Z,0,7,0,8,0
88.a1,88,0,Z/2Z x Z/2Z,0,13,-2,16,0
88.a1,88,0,Z/2Z x Z/2Z,0,17,2,16,0
88.a1,88,0,Z/2Z x Z/2Z,0,19,-4,24,0
88.a1,88,0,Z/2Z x Z/2Z,0,23,-8,32,0
88.a1,88,0,Z/2Z x Z/2Z,0,29,6,24,0
88.a1,88,0,Z/2Z x Z/2Z,0,31,8,24,0
88.a1,88,0,Z/2Z x Z/2Z,0,37,6,32,0
88.a1,88,0,Z/2Z x Z/2Z,0,41,-6,48,0
88.a1,88,0,Z/2Z x Z/2Z,0,43,4,40,0
88.a1,88,0,Z/2Z x Z/2Z,0,47,0,48,0
89.a1,89,1,trivial,0,2,1,2,1
89.a1,89,1,trivial,0,3,2,2,0
89.a1,89,1,trivial,0,5,0,6,0
89.a1,89,1,trivial,0,7,3,5,0
89.a1,89,1,trivial,0,11,5,7,0
89.a1,89,1,trivial,0,13,0,14,0
89.a1,89,1,trivial,0,17,-5,23,0
89.a1,89,1,trivial,0,19,-1,21,0
89.a1,89,1,trivial,0,23,6,18,0
89.a1,89,1,trivial,0,29,-6,36,0
89.a1,89,1,trivial,0,31,-4,36,0
89.a1,89,1,trivial,0,37,-9,47,0
89.a1,89,1,trivial,0,41,-3,45,0
89.a1,89,1,trivial,0,43,10,34,0
89.a1,89,1,trivial,0,47,-4,52,0
89.b1,89,0,Z/2Z,0,2,1,2,1
89.b1,89,0,Z/2Z,0,3,1,3,1
89.b1,89,0,Z/2Z,0,5,0,6,0
89.b1,89,0,Z/2Z,0,7,-2,10,0
89.b1,89,0,Z/2Z,0,11,4,8,0
89.b1,89,0,Z/2Z,0,13,-6,20,0
89.b1,89,0,Z/2Z,0,17,4,14,0
89.b1,89,0,Z/2Z,0,19,2,18,0
89.b1,89,0,Z/2Z,0,23,-1,25,0
89.b1,89,0,Z/2Z,0,29,2,28,0
89.b1,89,0,Z/2Z,0,31,4,28,0
89.b1,89,0,Z/2Z,0,37,2,36,0
89.b1,89,0,Z/2Z,0,41,2,40,0
89.b1,89,0,Z/2Z,0,43,10,34,0
89.b1,89,0,Z/2Z,0,47,0,48,0
91.a1,91,1,trivial,0,2,0,3,0
91.a1,91,1,trivial,0,3,-1,5,0
91.a1,91,1,trivial,0,5,-2,8,0
91.a1,91,1,trivial,0,11,0,12,0
91.a1,91,1,trivial,0,17,4,14,0
91.a1,91,1,trivial,0,19,-2,22,0
91.a1,91,1,trivial,0,23,-2,26,0
91.a1,91,1,trivial,0,29,0,30,0
91.a1,91,1,trivial,0,31,-2,34,0
91.a1,91,1,trivial,0,37,-8,46,0
91.a1,91,1,trivial,0,41,-3,45,0
91.a1,91,1,trivial,0,43,3,41,0
91.a1,91,1,trivial,0,47,10,38,0
91.b1,91,0,Z/3Z,0,2,-2,5,0
91.b1,91,0,Z/3Z,0,3,-3,7,0
91.b1,91,0,Z/3Z,0,5,-4,10,1
91.b1,91,0,Z/3Z,0,11,-6,18,0
91.b1,91,0,Z/3Z,0,17,-4,22,0
91.b1,91,0,Z/3Z,0,19,-7,27,0
91.b1,91,0,Z/3Z,0,23,-6,30,0
91.b1,91,0,Z/3Z,0,29,-6,36,0
